read_name,ont_barcode,index_barcode
7d216edf-181f-4f3f-a1e7-1ecee8b242eb runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4148 ch=116 start_time=2022-06-03T12:52:24Z barcode=bw_061,BC77,061
d965b28c-efae-4edf-8fac-1a4ec8d3185b runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1616 ch=88 start_time=2022-06-03T12:29:57Z barcode=bw_061,BC77,061
b17fb91f-aec0-49b2-b8e7-5191eb8119f1 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1526 ch=82 start_time=2022-06-03T12:30:13Z barcode=bw_061,BC77,061
9f9a8ac4-cca2-428f-8c7f-a2b3bd1056a0 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1682 ch=119 start_time=2022-06-03T12:28:56Z barcode=bw_061,BC77,061
9b527dc8-484b-4ea0-88d6-5725752893b6 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=14722 ch=93 start_time=2022-06-03T14:40:05Z barcode=bw_061,BC77,061
49a5b043-5e9e-4b4d-9988-6b2710a60334 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=12905 ch=106 start_time=2022-06-03T14:39:16Z barcode=bw_061,BC77,061
a0d92e40-8cc1-4a5d-ab14-92272a6cc206 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=14734 ch=13 start_time=2022-06-03T14:38:23Z barcode=bw_061,BC77,061
a291d67a-fed8-4952-9755-a64f42c6be47 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=15154 ch=51 start_time=2022-06-03T14:39:04Z barcode=bw_061,BC77,061
24ba7a1a-8f11-462e-80b2-089027a2f986 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=21503 ch=26 start_time=2022-06-03T15:49:05Z barcode=bw_061,BC77,061
6e0690f5-5ed7-4953-9a5d-1c2c957c97d1 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4537 ch=106 start_time=2022-06-03T12:50:33Z barcode=bw_061,BC77,061
b6fe75ec-bdd7-4817-9db6-54a4f47106a7 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4306 ch=51 start_time=2022-06-03T12:49:02Z barcode=bw_061,BC77,061
aa8f9430-2191-4989-9a8f-7922c87e2889 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4702 ch=104 start_time=2022-06-03T12:49:30Z barcode=bw_061,BC77,061
692d44c1-90aa-4af9-9976-2ff13d07e10e runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5151 ch=81 start_time=2022-06-03T12:50:29Z barcode=bw_061,BC77,061
affb8189-757e-4b67-a9d5-76e09d8f100c runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=11255 ch=117 start_time=2022-06-03T14:06:39Z barcode=bw_061,BC77,061
2118adc9-869d-4542-bc1d-6872c0ccd0d8 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=11381 ch=24 start_time=2022-06-03T14:07:22Z barcode=bw_061,BC77,061
8a773d8b-0a9b-433f-b73a-6fb53bbb0b32 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=14194 ch=81 start_time=2022-06-03T14:06:09Z barcode=bw_061,BC68,061
73fc42e5-b71d-41dd-8a59-26a75adfd5a7 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1231 ch=88 start_time=2022-06-03T12:26:40Z barcode=bw_061,BC77,061
05139563-eea7-4d30-bf1c-942fcc6828e4 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1260 ch=52 start_time=2022-06-03T12:27:04Z barcode=bw_061,BC77,061
f6ceb638-fd15-4d90-93a9-e6e9c6a59382 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1360 ch=66 start_time=2022-06-03T12:25:22Z barcode=bw_061,BC77,061
aab2ef25-7420-4993-bd33-adaa952d106a runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=11284 ch=105 start_time=2022-06-03T13:59:59Z barcode=bw_061,BC77,061
ba9773d3-fcd3-4b20-a8c8-42b326d49ce4 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=10084 ch=97 start_time=2022-06-03T13:58:52Z barcode=bw_061,BC77,061
edc4a20c-1f17-47c5-825d-065d7e14419c runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5638 ch=16 start_time=2022-06-03T13:03:07Z barcode=bw_061,BC77,061
398ea9f2-426f-4be5-901e-034aaa6423f6 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=7709 ch=51 start_time=2022-06-03T13:17:02Z barcode=bw_061,BC77,061
6ec2fa5f-ab28-474b-9693-960bd0a42836 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=7231 ch=106 start_time=2022-06-03T13:16:58Z barcode=bw_061,BC77,061
fb2c27b1-1952-445f-9f71-ca537874883a runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=7194 ch=13 start_time=2022-06-03T13:16:38Z barcode=bw_061,BC77,061
fd1d446b-cf6f-4b1d-8564-dd91b3446d53 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6728 ch=122 start_time=2022-06-03T13:16:43Z barcode=bw_061,BC77,061
3ba5b7dc-4386-4f81-9208-6479bfae7784 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=19000 ch=105 start_time=2022-06-03T15:30:04Z barcode=bw_061,BC77,061
ce1f2090-bcc6-473a-a2c1-d82ef28868fe runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=20245 ch=66 start_time=2022-06-03T15:26:54Z barcode=bw_061,BC77,061
85b29edc-be4e-47cc-b4a8-508fe027dfbb runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=18834 ch=105 start_time=2022-06-03T15:27:43Z barcode=bw_061,BC77,061
42f93d2c-2d78-46b3-a096-0ab189ae4aeb runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=96984 ch=3 start_time=2022-06-03T16:11:51Z barcode=bw_061,BC77,061
aef10b8f-407e-4959-a019-2b03667955fa runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=24290 ch=36 start_time=2022-06-03T16:15:45Z barcode=bw_061,BC77,061
2f4d5746-9f00-49d8-8ba2-5dcdd92c2857 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=23770 ch=26 start_time=2022-06-03T16:12:30Z barcode=bw_061,BC77,061
22b706d3-e829-4de3-9bda-39146d0ad3cf runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=28832 ch=66 start_time=2022-06-03T17:01:55Z barcode=bw_061,BC77,061
663a48ba-2fff-497c-96a6-24fa37f87f35 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=27036 ch=13 start_time=2022-06-03T17:01:54Z barcode=bw_061,BC68,061
19cd6ff4-8b55-4c28-b78f-f38fe0ad4edb runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=26486 ch=24 start_time=2022-06-03T17:02:24Z barcode=bw_061,BC77,061
f151ce3e-7968-4d17-a573-b4646d7804c5 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=19514 ch=13 start_time=2022-06-03T15:33:23Z barcode=bw_061,BC77,061
bde373fc-12cc-4e58-9299-3ec53ef6e2cd runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=18904 ch=122 start_time=2022-06-03T15:32:34Z barcode=bw_061,BC77,061
6eeedf15-98b2-448b-b964-4bc74154267c runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=18925 ch=123 start_time=2022-06-03T15:33:47Z barcode=bw_061,BC77,061
764060b4-454d-4113-824b-2169d9206ac7 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=19111 ch=105 start_time=2022-06-03T15:31:18Z barcode=bw_061,BC77,061
12d91f64-5aeb-4bdd-8457-bb74a3329a2a runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=11670 ch=51 start_time=2022-06-03T14:01:36Z barcode=bw_061,BC77,061
68213366-e4b6-4eff-b368-321e5488a8ab runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=10357 ch=116 start_time=2022-06-03T14:02:29Z barcode=bw_061,BC77,061
6b160751-9ad6-4822-bce2-ab4197409c9e runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=9956 ch=21 start_time=2022-06-03T14:02:07Z barcode=bw_061,BC77,061
ea656fdf-4951-4cb1-a643-e90344889871 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=8528 ch=124 start_time=2022-06-03T13:26:02Z barcode=bw_061,BC77,061
252ed3d8-83aa-459d-9f5b-261931f26111 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=7850 ch=122 start_time=2022-06-03T13:26:46Z barcode=bw_061,BC77,061
0d3ae84d-cd65-4d9a-b424-32e7627f090e runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=7320 ch=97 start_time=2022-06-03T13:26:01Z barcode=bw_061,BC77,061
f6f58094-c997-411e-ab43-f6723e6aa8a6 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=8637 ch=51 start_time=2022-06-03T13:26:08Z barcode=bw_061,BC77,061
2b55ad1f-6616-4efc-91d8-275c5ce03fda runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=7852 ch=122 start_time=2022-06-03T13:26:50Z barcode=bw_061,BC77,061
28ba2f0a-61c2-44b6-9eed-961c3fb879eb runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=8756 ch=51 start_time=2022-06-03T13:27:08Z barcode=bw_061,BC77,061
bec0a254-5ef0-4c9c-9d25-dffd2601cb05 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=8914 ch=93 start_time=2022-06-03T13:26:21Z barcode=bw_061,BC77,061
2e7b19ec-c6ca-40bd-b7ae-accea4062025 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5358 ch=126 start_time=2022-06-03T13:05:55Z barcode=bw_061,BC77,061
7392e82f-cc3a-4133-a003-4497b8056993 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6114 ch=13 start_time=2022-06-03T13:05:54Z barcode=bw_061,BC77,061
d0cec505-bbf9-4c33-9c04-09f73fff8b82 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5463 ch=97 start_time=2022-06-03T13:06:57Z barcode=bw_061,BC77,061
6e171d0c-a6a6-4dc2-ba0d-e575de7f5c87 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5658 ch=116 start_time=2022-06-03T13:06:46Z barcode=bw_061,BC77,061
3111a323-2c2d-4f3d-8cf1-c772c7ec77c5 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=8880 ch=13 start_time=2022-06-03T13:33:19Z barcode=bw_061,BC77,061
4b7aaf06-a3dd-4cea-9f56-a20acf2df754 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=8982 ch=65 start_time=2022-06-03T13:31:54Z barcode=bw_061,BC77,061
53d784b9-50d9-43a8-931e-8474f31865c6 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=8012 ch=97 start_time=2022-06-03T13:33:06Z barcode=bw_061,BC77,061
a6e40ec6-7d66-44ab-b007-a1be7d37d8e4 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=8503 ch=122 start_time=2022-06-03T13:33:02Z barcode=bw_061,BC77,061
7fc0d08c-e37b-4806-9e10-2718c045c641 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=9075 ch=66 start_time=2022-06-03T13:29:20Z barcode=bw_061,BC77,061
47d51d4c-813b-49c1-9436-3d29a388f39b runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=8208 ch=57 start_time=2022-06-03T13:28:55Z barcode=bw_061,BC77,061
a818f239-17e2-4491-be6f-a7f1b62624eb runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=10324 ch=81 start_time=2022-06-03T13:28:12Z barcode=bw_061,BC77,061
6a10c2eb-a105-48e9-ad2e-850416be8498 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=8350 ch=13 start_time=2022-06-03T13:27:50Z barcode=bw_061,BC68,061
9ef81f68-314f-444d-9751-a1e558a790c2 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=8207 ch=114 start_time=2022-06-03T13:28:16Z barcode=bw_061,BC77,061
ce506b42-e75c-42d0-8432-fe416298e200 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3510 ch=2 start_time=2022-06-03T12:42:32Z barcode=bw_061,BC77,061
9adeb816-efa6-46d4-a5c5-4eed642ab2c6 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3366 ch=57 start_time=2022-06-03T12:43:31Z barcode=bw_061,BC77,061
91339ac0-5a9b-4f7d-a4d8-7ba33c82d441 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3578 ch=16 start_time=2022-06-03T12:44:00Z barcode=bw_061,BC77,061
99237ba6-79a2-4161-a719-c802f0b14ba7 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=16083 ch=105 start_time=2022-06-03T14:51:18Z barcode=bw_061,BC77,061
e42831ef-bb93-449a-ba43-b9830d7a79e1 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=16022 ch=105 start_time=2022-06-03T14:50:24Z barcode=bw_061,BC77,061
7e19f1a4-1b50-4e5c-be5b-85817de7f0b3 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=16031 ch=57 start_time=2022-06-03T14:50:16Z barcode=bw_061,BC77,061
0e1df981-aab3-4523-a510-71cf7ea73d8b runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=21738 ch=24 start_time=2022-06-03T16:03:03Z barcode=bw_061,BC77,061
82d4fdb8-d125-45d1-8152-2cac82254b66 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=23153 ch=36 start_time=2022-06-03T16:04:58Z barcode=bw_061,BC77,061
36bdeaad-b85e-4e28-a149-459c49c4150d runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=27018 ch=66 start_time=2022-06-03T16:39:42Z barcode=bw_061,BC77,061
8bc52986-e154-4c25-b55d-4ff09a98ef00 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=18202 ch=82 start_time=2022-06-03T15:54:17Z barcode=bw_061,BC77,061
1282dabb-01d5-43b1-a76c-65761cdde30a runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=18144 ch=24 start_time=2022-06-03T15:26:07Z barcode=bw_061,BC77,061
f48d1585-3ae4-4ab2-93ef-544b6a683834 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=18452 ch=93 start_time=2022-06-03T15:25:39Z barcode=bw_061,BC68,061
dd8e2dc4-8e3e-4da3-a767-d753af494893 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=25438 ch=26 start_time=2022-06-03T16:29:42Z barcode=bw_061,BC77,061
36bf4f63-a013-461a-a148-650654868b95 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=24828 ch=13 start_time=2022-06-03T16:33:40Z barcode=bw_061,BC68,061
22b17957-062d-4ef4-99ee-c45146998c4a runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=57695 ch=3 start_time=2022-06-03T15:17:24Z barcode=bw_061,BC77,061
b5b056f4-2a5f-4833-84a3-fed80eb38ef4 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=20607 ch=92 start_time=2022-06-03T15:15:57Z barcode=bw_061,BC77,061
0b1868be-abe5-4f77-8d9f-e971b3b2d145 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=21621 ch=105 start_time=2022-06-03T15:59:26Z barcode=bw_061,BC77,061
da5222b9-1fb6-48bf-9fbd-3eebe58e3c1b runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=17471 ch=13 start_time=2022-06-03T15:07:11Z barcode=bw_061,BC68,061
ab1da152-936d-4518-96ce-da8ed93a8d89 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=16587 ch=113 start_time=2022-06-03T15:09:24Z barcode=bw_061,BC77,061
17e2590e-c444-4152-a5f6-29057ec44875 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=15501 ch=18 start_time=2022-06-03T15:09:46Z barcode=bw_061,BC77,061
f974ec90-263e-44f6-b117-7f2e7ee86eae runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=17766 ch=105 start_time=2022-06-03T15:10:13Z barcode=bw_061,BC77,061
18b15c8f-f981-4cd5-9323-bd0469811a21 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=17475 ch=13 start_time=2022-06-03T15:07:15Z barcode=bw_061,BC77,061
fe9374f4-c4c0-4701-868c-f66c7909ceac runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=18742 ch=66 start_time=2022-06-03T15:06:33Z barcode=bw_061,BC77,061
8c627554-fd85-4ba9-b18e-c596b4462cb7 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=30204 ch=1 start_time=2022-06-03T17:29:12Z barcode=bw_061,BC77,061
8f006688-0f3b-4fe0-b4da-ff66fa895847 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=27039 ch=24 start_time=2022-06-03T17:09:02Z barcode=bw_061,BC77,061
955f82b1-ddc7-409b-a904-77ad0f6eaa91 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=28865 ch=13 start_time=2022-06-03T17:21:41Z barcode=bw_061,BC68,061
02c1e3c0-4b87-4078-ab1f-24e33927f324 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=13300 ch=6 start_time=2022-06-03T14:21:08Z barcode=bw_061,BC77,061
23b22651-3146-4db9-8eed-8734dd9f338b runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=147 ch=6 start_time=2022-06-03T12:18:22Z barcode=bw_061,BC77,061
2b7f5de2-32fd-4e8e-aa8a-5d5825299311 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5828 ch=5 start_time=2022-06-03T13:01:16Z barcode=bw_061,BC77,061
a5ee6842-27bd-4c87-b517-7b4f9e2236d9 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5244 ch=117 start_time=2022-06-03T13:02:27Z barcode=bw_061,BC77,061
dfaeb914-d724-4d16-860b-dc22cf5b9e4a runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=20102 ch=26 start_time=2022-06-03T15:35:36Z barcode=bw_061,BC77,061
a5f4ebf6-bbe8-4fd2-98d7-1f3b099060ef runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=19845 ch=13 start_time=2022-06-03T15:36:28Z barcode=bw_061,BC77,061
e2dddd5d-a3a6-41b6-a81e-8f67e2461d5a runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=18002 ch=21 start_time=2022-06-03T15:34:54Z barcode=bw_061,BC77,061
495f71d8-0472-42a0-b90d-8de7ed9a8b43 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=19803 ch=108 start_time=2022-06-03T15:35:14Z barcode=bw_061,BC77,061
e47bce14-d97c-42c0-88f6-3fa734c86f74 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=18950 ch=113 start_time=2022-06-03T15:38:24Z barcode=bw_061,BC77,061
956d3b60-e8af-40ad-a29c-f1baaf5669b8 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3298 ch=52 start_time=2022-06-03T12:41:48Z barcode=bw_061,BC68,061
11e705a3-41b4-44e5-ab01-36cefdff8d4f runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3337 ch=4 start_time=2022-06-03T12:41:53Z barcode=bw_061,BC77,061
a65dbd14-acea-4092-a3a3-e1d83a63c181 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=2841 ch=97 start_time=2022-06-03T12:41:41Z barcode=bw_061,BC77,061
13e01345-682c-40f2-8c6c-70ca1fab63bc runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3339 ch=4 start_time=2022-06-03T12:41:59Z barcode=bw_061,BC77,061
4e933004-e46c-4e6a-b5d8-79824d7b8386 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3846 ch=78 start_time=2022-06-03T12:41:46Z barcode=bw_061,BC77,061
4709aef1-ad1f-47de-8b34-971a4d48d5cb runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3915 ch=13 start_time=2022-06-03T12:45:22Z barcode=bw_061,BC77,061
7e3f407a-86f9-43df-9fac-1fb9eb94176a runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6823 ch=13 start_time=2022-06-03T13:13:15Z barcode=bw_061,BC68,061
1ab43f12-132b-447c-9f02-a67341de0f22 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=2355 ch=80 start_time=2022-06-03T12:32:30Z barcode=bw_061,BC77,061
2e5b8bfd-c231-43a0-8ef7-8c52f15f1f15 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=2318 ch=105 start_time=2022-06-03T12:33:09Z barcode=bw_061,BC77,061
02213f90-88c6-49a1-9188-12428fb1162a runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=2173 ch=36 start_time=2022-06-03T12:32:47Z barcode=bw_061,BC77,061
d3b7c902-83e2-45c7-b7e1-385b046a3bb2 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=39577 ch=3 start_time=2022-06-03T14:54:45Z barcode=bw_061,BC77,061
a87c86e0-9d4e-452b-bda8-31ad1ebf5f8f runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=17593 ch=66 start_time=2022-06-03T14:55:41Z barcode=bw_061,BC77,061
28057ad9-2bd8-4974-804d-600c52d5a024 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=30786 ch=81 start_time=2022-06-03T16:44:48Z barcode=bw_061,BC77,061
7adbd9c2-d355-461c-b16a-d43b2f4c3c46 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5884 ch=66 start_time=2022-06-03T12:57:27Z barcode=bw_061,BC77,061
64469576-2a11-4b1e-b100-bbc1d75bd622 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4837 ch=122 start_time=2022-06-03T12:58:55Z barcode=bw_061,BC77,061
9a24afce-7d8f-48bf-9be2-e628442187fb runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3638 ch=21 start_time=2022-06-03T12:47:49Z barcode=bw_061,BC77,061
802c091e-477c-4e73-8edb-708be271b4d8 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4224 ch=80 start_time=2022-06-03T12:47:52Z barcode=bw_061,BC77,061
2a22f1cd-9226-49ea-a5dd-354e59086fe8 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4103 ch=57 start_time=2022-06-03T12:48:56Z barcode=bw_061,BC77,061
78e7c28a-c1f3-4815-a586-35f3685c475f runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=10472 ch=57 start_time=2022-06-03T13:55:06Z barcode=bw_061,BC77,061
c3a99039-3709-47cc-8ccb-3d86a7a5d959 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=10381 ch=106 start_time=2022-06-03T13:54:53Z barcode=bw_061,BC77,061
c158a422-9ecc-4ff5-823c-888bb4352915 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6329 ch=18 start_time=2022-06-03T13:24:18Z barcode=bw_061,BC77,061
303fa888-4eb9-49d9-9385-e84bc1560e69 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=10049 ch=126 start_time=2022-06-03T13:55:32Z barcode=bw_061,BC77,061
17b6703f-92d0-4233-8f94-90ec74531305 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=8491 ch=51 start_time=2022-06-03T13:25:01Z barcode=bw_061,BC68,061
f445702f-3dca-4616-a4cf-bae95e3c2890 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=503 ch=110 start_time=2022-06-03T12:21:13Z barcode=bw_061,BC77,061
7b94d994-be68-46fc-8640-d13763cc9deb runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=367 ch=110 start_time=2022-06-03T12:20:05Z barcode=bw_061,BC77,061
cc97c550-34ef-48be-824b-63a0c8a51177 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=322 ch=90 start_time=2022-06-03T12:19:32Z barcode=bw_061,BC77,061
0f59b8cd-84e4-46b7-b5f2-994b19ab7136 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=8056 ch=113 start_time=2022-06-03T13:35:26Z barcode=bw_061,BC77,061
26d0df9b-ee9a-4f51-b645-c86057500bbd runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=7037 ch=25 start_time=2022-06-03T13:33:56Z barcode=bw_061,BC77,061
17a83a55-1bb9-49da-8290-cc003a6e7456 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=11423 ch=51 start_time=2022-06-03T13:58:27Z barcode=bw_061,BC77,061
d3f9fb4e-1157-4c4c-8538-93e83ebac17c runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=11626 ch=66 start_time=2022-06-03T13:57:40Z barcode=bw_061,BC77,061
